title,genre,review
28 Days Later,Horror,"I get why 28 DAYS LATER is considered a horror classic. It revitalized the zombie genre while still delivering a thought-provoking narrative exploring human nature & societal collapse. Its use of digital video allows for an immersive atmosphere & Cillian Murphy's breakthrough performance is truly something to behold. I really, really enjoyed it!

Rating: B+"
28 Days Later,Horror,"<em>'28 Days Later'</em> is ace! As someone who adores <em>'The Walking Dead'</em>, this was always going to be something to enjoy; it does play out like a TWD storyline, hitting every beat that you'd see in that show - only a good thing. How about that cast list, by the way?

Cillian Murphy. Naomie Harris. Brendan Gleeson. Christopher Eccleston. All of them play their part, obviously Murphy is the main man but Harris and Gleeson are very good in their respective roles. The direction of Eccleston's character is blatant, but nevertheless entertaining.

The visuals are the most impressive element away from those aforementioned, particularly the locational stuff across London; even more so when reading about how they did it behind the scenes. The effects for the dead are also done well, placed amongst a solid score."
Death of a Unicorn,Horror,"<em>'Death of a Unicorn'</em> is potential-laden, though unfortunately I just never really got my teeth into this one. The whole set-up is severely underwhelming, the whole plot with the rich family just didn't do it for me. It does pick up at the conclusion, which is where I see the potential.

A movie solely about the Kintners and the unicorns could've been ace, especially if it lent into the fantasy side of it; almost if it was <i>(iffy association incoming)</i> <em>'How to Train Your Dragon'</em>-esque, just with all the gore and death that this 2025 releaes does hold. The final scene, as oddly over the top as it is, shows the promise.

Paul Rudd and Jenna Ortega are decent in their respective roles, not that I have any core moments to take from either of them here though. The Leopolds, as much as I wish they weren't in the film, are portrayed well enough by those on the screen, Will Poulter is minorly amusing to be fair.

I'm sure it'll work for a good many, but I can't say it did so for me."
Death of a Unicorn,Horror,"There is something disappointingly formulaic about this comedy drama that really never quite comes alive. It doesn’t start so promisingly as we meet “Elliot” (Paul Rudd) who is travelling with his estranged teenage daughter “Ridley” (Jenny Ortega) to the remote wilderness home of his would-be benefactors whom he is hoping will give him power of attorney over a large lump of cash. “Odell” (Richard E. Grant) is the patriarch, and on his last legs; “Belinda” (Téa Leoni) is his wife and “Shep” (Will Poulter) his sharp as a spoon son - and “Elliott” is out to impress. Thing is, he is very late for their appointment. Why? Well they hit something on the road to the house and, well it isn’t the kind of thing you meet on the road every day - even if you are Tom Cruise. They assume this critter is no more, so imagine their surprise when it starts to make it’s presence felt in their host’s car park! A bit of research reveals not just what this is, but also that it’s blood could have miraculous healing powers (think phoenix’s tears). Could this be the miracle cure old “Odell” is looking for? Well more likely it is the source of grief for all concerned when it’s mum and dad realise it’s not come home to their cave for supper and set off, quite angrily, to retrieve their offspring. The story tries to introduce a little elemental fantasy to the proceedings, but with the possible exception of Leoni who seems to be prepared to go with the joke, the others aren’t really at the races. Grant resorts to uber-ham mode, Poulter tries but has little to work with and neither Rudd nor Ortega do much with this “Bambi” does “Jurassic Park” enterprise. There’s a fun role for Anthony Carrigan as their “Lurch” style factotum “Griff” - the only one in the whole thing who might actually have a brain, but otherwise this is all a triumph for girth over substance. It’s perfectly watchable, but not a film I expect to recall for long."
The Conjuring,Horror," It's November 1st, 1971, I'm sitting here with Carolyn Perron, who with her family, has been experiencing supernatural occurrences.

The key with The Conjuring is not that it has freshness on its side, as evidenced by the ream of horror fans arguing on internet sites about ""nothing new on the table"" , but while those fans will be going hungry for a very, very long time, The Conjuring does everything right for the splinter of horror it deals with.

There's a lot to admire about a horror film that in this day and age stands tall and proud against the ream of remakes, sequels and teen friendly slashers that ""haunt"" the multiplexes with all too much frequency these days. Free of gore and sex, this was automatically going to alienate a good portion of the lustful members of the horror fan base, but for those who like their horror served with appetising scares and a cauldron of suspense, then this delivers plenty to your particular table.

Forget the ""based on a true story"" tag, since it's kind of irrelevant in this new technological age, it's a selling gimmick that actually means ""this story might be true and we might have played with it a bit"". Regardless of hoax charges and embellishments, just buy into the premise, commit to it as a scary story in the same way as director James Wan has, for then the rewards are there for the compliant.

Story essentially is based around an investigation in the early seventies by paranormal specialists Ed and Lorraine Warren, who aided the Perron family as they were victims of dreadful supernatural events at their Rhode Island home. Wan builds it deftly, letting us into the Perron families lives as they move into what they believe to be a dream home. Then things start to happen, but again Wan builds it in slow instances, creating a palpable sense of dread, his camera work intelligent. So when the big moments come they have maximum impact and have us also yearning for the Warren's to get involved.

There is no over killing of the boo-jump scares, they are placed with care and marry up superbly with the mounting tension. Naturally all the cliché conventions of the haunted house movie are here, strange smells, creaky doors, ominous cellar and etc, yet these are supplemented with Wan's talented knack for a good scare and a very effective production design. From mysterious bruises and literal leg pulls – breath holding games of hide and seek – to bona fide pant soiling moments, The Conjuring is a lesson in sustained unease until the big finale is unleashed.

The script is devoid of cheese and pointless filler, itself refreshing in a horror sub-genre that suffers often with these problems. Joseph Bishara's musical score is an absolute nerve shredder, and again it's a refreshing accompaniment because it doesn't resort to telegraphed shrieks to tell us to be afraid, it never overwhelms a scene. John Leonetti's cinematography has Gothic textures, both in the house and outside of the lakeside farmhouse, while the strong lead cast of Vera Farmiga, Patrick Wilson, Lili Taylor and Ron Livingston come up trumps for sure.

Met with critical and box office success, The Conjuring justifies its reputation as a superb haunted house movie. 9/10
"
The Conjuring,Horror,"The Conjuring is a fairly classical horror/haunted house/exorcism movie. That was pretty much what I was hoping for. Slow and creepy build up to a final outburst and confrontation with an evil entity. This is a good movie although it is not really something new in terms of story. It is fairly impossible not to think about, and make comparisons with, The Amityville Horror when seeing this movie. I do not think it really deserves the glowing 9 or 10 star ratings that I have seen but it certainly do not merit those 1 or 2 star ones either. What were these people expecting?

This is a solid effort of making a movie along the classical lines of supernatural possession. As I wrote, it is not really something new, but it is nice to see a new movie using this kind of story without just turning it into a CGI gore-feast. Sure, the movie also includes the traditional pitfalls that most horror movies apparently must have like people thinking it is a good idea to walk down into the dark and scary basement all alone in the middle of the night.

One thing that irked me with the movie though was the idea of phantoms and performing exorcism being presented as kind of normal and accepted things. Of the movie would have played itself out 70 or so years earlier maybe but in the 1970′s? It just felt somewhat surreal to see this “ghosthunter” make presentations and talk to people like supernatural entities and the practice of exorcism was just things that happened.

The we have the ending of course. Not that it was overly bad but christ, if you are going to do an exorcism then do it damn it. Do not stop the procedure and look lost every time something goes bump.

Anyway, I was not sure whether I was going to be disappointed or pleased when sitting down to watch this movie. On the whole I was pleased. It was a nice to watch a movie that was going back to the traditional values in horror movie making and it was as well implemented as one could expect."
The Conjuring,Horror,"I'm a fan of Wan, and while I must say I believe that _The Conjuring_ is pretty severely overrated, it's also one of the best horror films to have hit the mainstream in the past few years.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._"
The Conjuring,Horror,"Hadn't seen this in a while and watching it again in preparation for the third movie, found it to be well done. I'm not much for these supernatural horror movies but with James Wan's camera work, and the screen presence from Patrick Wilson and Vera Farmiga, makes it an entertaining flick. **3.75/5**"
The Conjuring,Horror,"""Ed Warren"" (Patrick Wilson) and his wife ""Lorraine"" (Vera Farmiga) are renowned paranormal investigators drafted in by the at-their-wits-end ""Perron"" family to their remote Rhode Island farmhouse that they are convinced is possessed. It doesn't take them long to realise that this whole area has been the scene of Satanic worship since time immemorial, and those lingering spirits have got it in for the new occupants of the house - and their five increasingly hysterical daughters. James Wan really does develop this story with an effective degree of menace and Ron Livingston and Lili Taylor work well together as the parents scared out of their pants by the goings-on in their dream home that is turning into a nightmare that perhaps even an exorcism won't resolve. Joseph Bishara presents us with an eerily effective musical accompaniment to this story and the acrobatic and prosthetic visual effects all contribute effectively to create a real sense of malevolence that, unusually for many in this genre - it has a degree of plausibility too. Big screen experience is better especially in a busy cinema, and well worth a watch."
The Conjuring,Horror,"<em>'The Conjuring'</em> is an extremely solid supernatural horror. I admit that I did find it less interesting as it went on, but even so I did comfortably enjoy seeing the progression of the story; I like that the plot doesn't majorly meander, each stage is clear.

It doesn't rely on cheap jump scares either, which is something I was expecting it to utilise. The supernatural elements here are very well done, we don't see terribly much of the demons, at least early on, so any appearances are effective. The stuff with the kids/mum is convincing too.

I was happy to see Vera Farmiga appear onscreen, I remember her fondly from 2011's <em>'Source Code'</em> and have wanted to see her in lead roles since - she's excellent in this. Patrick Wilson and Lili Taylor are also notable performers, while Joey King has one particularly great scene.

I'd class this as more creepy than scary, admittedly I seldom find movies scary (just the way my brain is wired with fiction). I can obviously still sense when something is unsettling though, anything with kids being possessed does the job in that regard.

How this franchise has ten features and I hadn't even seen one is a mystery to me. Better late than never, hopefully this strong first entry is a sign of things to come."
Smile 2,Horror,"FULL SPOILER-FREE REVIEW @ https://fandomwire.com/smile-2-review/

""Smile 2 not only proves to be the best horror movie of 2024, but it also stands out as one of the best horror sequels in recent years, improving upon all aspects that made the original a gigantic success. Through a thought-provoking exploration of trauma, loss, and guilt, the story’s rising emotional intensity elevates the fascinating horror elements, creating an unforgettable cinematic experience.

Naomi Scott’s career-best, riveting performance combines with technical qualities worthy of awards-season recognition, solidifying Parker Finn’s name as one of the most promising filmmakers in contemporary horror.""

Rating: A-"
Smile 2,Horror,"An improvement on the (good) original.

Naomi Scott's performance is outstanding, she is so convincing and fully committed to the role all the way through - to the point that she elevates the film as a whole up a notch. The rest of the cast are good, e.g. Rosemarie DeWitt, but <em>'Smile 2'</em> is very much Scott's movie.

The run time is perhaps a little longer than it needs to be, though to be honest that is only a minor criticism in the grand scheme of things. Much of what is onscreen helps nullify any potential (minor) pacing issues, the violence and gore is quite graphic but it is nicely done and is exactly what we want to see from a production of this sort, let's be real.

I will say this does feature a few too many cheap jump scares, something I'm not a big fan of, but just like the above it isn't a notion that hinders the overall quality of the end result. Based on the ending, the next sequel could be a lot of fun - here's hoping!"
Smile 2,Horror,"Tween horror.  Perfect to have on in the background whilst making tiktoks or like somthing I dunno lol.
I get the feeling the script for this was written in text speak and emojis.  I'm not sure if this is Blumhouse, I couldn't summon enough interest to bother finding out.

If you've seen the first flick (not movie and certainly not film), you know what this is about, cheese ""jump scares"" that solely rely on the sound being loud and some tween-palette friendly ""gore"" - a bit of blood.  Nothing's shocking, horrifying or engaging and the ""acting"" is terrible, which is maybe the most shocking element.

That guy that was in The White Lotus, I've seen be good in things other than this, he's not good in the 5 minutes or so he's in this.
Naomi Scott waddles round like a less obese version of Florence Pugh with even less charisma.  She's pretending to be a pop star, a story misstep that leads to some AI generated music that somehow sounds a decade or so dated.

Film could have been vastly improved if it was ~80 minutes of Scott being attack with a screwdriver, but that didn't happen and it's 2hours of mediocrity.  Looking at the sidebar here, it made money, so I guess we're getting Smile 3.  With some luck, that will be an entirely AI project and no actual creatives will be harmed in the creation process."
Smile 2,Horror,"The only thing I can remember about the first Smile (2022) was that it went downhill after that opening scene with the patient.

I had no intention of watching a second one until I saw it was Naomi Scott, ""... fine."" Now I'm looking forward to the next one.

Naomi Scott carried this film with her performance."
Smile 2,Horror,"First Smile was a great horror movie. I was worried that second one wouldn't be very good as usually this is how it happens, but thankfully, Smile 2 was a great continuation of first one. It didn't disappoint. I'm very pleased with Smile 2. They did great."
Smile 2,Horror,nice scary movie
Smile 2,Horror,"I found it to be a significant improvement over the first installment. Naomi Scott's portrayal of Skye Riley is outstanding; she brings depth and authenticity to every emotional scene, making her character's journey compelling and relatable.

The film benefits from a higher budget of $28 million, compared to the original's $17 million, which is evident in its enhanced production quality. The opening prologue is particularly gripping, setting a tense and immersive tone right from the start.

Director Parker Finn adopts a more mainstream approach with effective jump scares and incorporates intense gore scenes that heighten the horror experience. The narrative cleverly blurs the lines between reality and illusion, keeping viewers on edge and questioning what's real.

Overall, *Smile 2* delivers a thrilling and psychologically engaging horror experience, surpassing its predecessor in both storytelling and production."
Smile 2,Horror,"""_Fuck the tour!_""

Naomi Scott... I did not regonize your game. You acted your tushy off in this! The first Smile was a nice refreshing horror movie and this sequel does not disappoint. Hard to not to mention parts that would be spoilers, but there are some twists that made me want to watch this again just to make sure I didn't miss any details."
The Monkey,Horror,"<em>'The Monkey'</em> has a great concept and I enjoyed the wacky nature of it, I did almost lose interest in the human characters towards the end though. That isn't the best sign given the short 90 minute run time, but the end does come when desired so that saves it.

Theo James is pretty good in this, for sure the most I've liked seeing him. I haven't seen him act much (five films now), my main thought of him is actually with human excrement up his nose (yep) in <em>'The Inbetweeners Movie'</em>... hopefully this performance will override that memory (it won't).

The gore shown for all the titular character's escapades is very cool and rather creative to be honest, the 'freak accident' angle is a fun one to watch play out onscreen. Everything with the red-eyed fellow is definitely what makes this movie, as it ought to really. A stronger overall story and I probably would've loved it."
The Monkey,Horror,"FULL SPOILER-FREE REVIEW @ https://movieswetextedabout.com/the-monkey-review-a-chaotic-blend-of-tones-and-genres-that-misses-the-mark/

""The Monkey teeters between ingenuity and frustration. Osgood Perkins crafts moments of inspiration and gets the best out of a solid cast, but the lack of a cohesive identity prevents its erratic blend of tones and genres from reaching its true potential.

For some, this chaotic, blood-soaked mix of horror, satire, family drama, and comedy will feel refreshing and daring; for others, it will be simply exasperating and disorienting.

Personally, it didn't work... at all.""

Rating: C-"
The Monkey,Horror,"This takes for ever to get going and once it does, it’s really an unoriginal semi-comedic horror drama centred around yet another not-so-menacing puppet. This time, it’s squabbling brothers “Hal” and “Bill” who discover an old hat box after their father dies and in it is what looks like a toy monkey. They wind it up and next thing, their babysitter is no more and that’s the just the start of it’s malevolence. Putting two and two together, they decide it’s best to drop the thing down a well and get on with growing up. Scoot on years later and now “Hal” (Theo James) has a son of his own “Petey” (Colin O’Brien) and is trying to rebuild some bridges with him after his marriage collapsed. Equally estranged is his twin, so he’s not impressed when, out of the blue, he is called and told their aunt has died. He now has to drag the reluctant lad along to the home they grew up in and guess what is in the wardrobe? At times it’s quite funny, but I’m not sure how intentional that is as James delivers a seriously flat performance and the epitome of sibling rivalries involves a frankly risible degree of menace. It’s not that the idea is rubbish, though it is derivative, it’s that the acting and writing are poor and the scenarios - familial discord, new stepdad (Elijah Wood) etc. are all just too predictable and it provides virtually nothing new over a lacklustre one hundred minutes. I could certainly think of a few good uses for the chimp, though!"
Apocalypse Z: The Beginning of the End,Horror,"In spite of a exciting trailer Apocalypse Z fails to deliver. 

Perhaps the most immediately noticeable negative is the tiresome need to play politics. An anti-Russian sentiment is front and centre, throughout a large chunk of this film.

Looking beyond this, it takes far too long for what is essentially an action movie, akin to say ""World War Z"", to get off the ground. This film drags, at times, with sporadic moments of action, that never really amount to anything satisfying. 

In summary, if more emphasis had been placed on crafting a compelling story rather than playing politics, this might have amounted to a decent film.Certainly the cast is strong and the acting's excellent but on its own, its simply not enough. A mediocre watch, at best."
Companion,Horror,"FULL SPOILER-FREE REVIEW @ https://fandomwire.com/companion-review/

""Companion may not reinvent the wheel within its genre, but the way Drew Hancock takes a familiar concept and infuses it with a personal touch and technically impressive execution results in an incredibly captivating viewing - especially for those who manage to avoid the criminally revealing trailers.

The blend of tones, the unsettling atmosphere, and the exploration of complex themes like abuse, love, and control elevate this horror flick beyond cheap jump scares, leaving a lasting emotional and narrative impact that lingers well past the credits. With a powerhouse performance from Sophie Thatcher anchoring it all, this psychological thriller - sprinkled with comedy, romance, and even sci-fi elements - stands out as one of the year's first big surprises.

I highly recommend watching it in theaters, as blind as possible.""

Rating: B"
Companion,Horror,"<em>'Companion'</em> is great! I was actually spoiled on the general gist of this due to the trailers, which I didn't even seek out but despite ignoring them pre-other flicks I still managed to catch what this was about. Happily, it didn't matter as the film lets the cat out fairly quickly.

I thought the aforementioned was going to be an issue, even though it is only a 90 minute movie I didn't think at that moment that it was going to have enough in the tank to make the overall movie enjoyable. I was wrong! It's a blast all the way through, there's a pleasant pace to it all.

Sophie Thatcher is brilliant, her showing is impressive and very convincing. That blood-soaked look is class. The rest of the cast aren't on Thatcher's level but are still positive parts of this film, namely Jack Quaid and Lukas Gage. Thanks to the short run time, this does fly by. Top film!

I saw it on the big screen as part of a double bill of sorts with <em>'Hard Truths'</em>. This was the second one and it's a barrel of laughs compared to that Mike Leigh picture. Two films that I would highly recommend, all the same."
Companion,Horror,"We first meet ""Iris"" (Sophie Thatcher) and boyfriend ""Josh"" (Jack Quaid) as they take his self-drive car into the wilderness to meet with some of his friends at the home of millionaire ""Sergey"" (a delightfully over-the-top Rupert Friend). She's not at all keen on his pals. She thinks they look down on her. He tries to reassure her and when they arrive we are introduced to ""Kat"" (Megan Suri) and to loved-up ""Eli"" (Harvey Guillén) and ""Patrick"" (Lukas Gage). She was right, they don't much like her and at this point (for me, anyway) the penny started to drop. The married ""Sergey"" is supposed to be dating ""Kat"" but he's obviously a bit of a Lothario who tries it on with ""Iris"" and, well let's just say he probably wished he hadn't. Thing is, though, there's an whole load of manipulation going on here and it doesn't take ""Iris"", or us, long to realise that nothing is really as it seems. There's a fun chemistry on display here between Thatcher and Quaid and auteur Drew Hancock has crafted an entertaining scenario that avoids the standard cabin-in-the-woods style horror feature. This is a darkly comedic ""careful what you've wished for"" style of drama that has some decent menace intermingled with a few shades of Dan Stevens in ""Cuckoo"" from last year, too. For me, though, it's the dentally perfect Gage who steals the show proving the very point that true love isn't just skin deep and not everyone keeps their brains in their head! Amidst a tired and formulaic genre, this offers a refreshing change well worth a watch."
Companion,Horror,"Companion (2025) is another entry in the ever-growing “AI gone wrong” genre, but it does try to shake things up a little. The story is decent, keeping things interesting without dragging too much, though it still hits a lot of familiar beats. The twist on how the AI becomes a problem is a nice touch, but in the end, it doesn’t change the usual outcome. The climax is predictable, but it fits the film, so it doesn’t feel out of place.

Visually, the movie looks great. The locations are stunning, and the cinematography really helps set the mood. The directing keeps things moving at a good pace without overcomplicating anything. Sophie Thatcher is easily the standout here, she gives a great performance and makes her character feel real. The rest of the cast is fine, but she’s the one who really carries the film.

The script is simple but works for what the movie is trying to do. Some of the dialogue could have been sharper, but nothing feels awkward or forced. The music choice is solid, adding to the atmosphere without being too much. Overall, Companion is a fun watch if you like AI thrillers, but it doesn’t bring anything wildly new to the table. If you liked M3GAN, you’ll probably enjoy this too."
Companion,Horror,"At first glance, “Companion” might seem like just another weekend-getaway-gone-wrong horror flick, but don’t be fooled. Writer / director Drew Hancock has crafted an incredibly fun and intense story that blends slasher thrills, sci-fi existentialism, and a sharp feminist edge into a blood-soaked ride that’s as entertaining as it is thought-provoking. This is so much more than an average popcorn movie, and it’s one of my favorites so far this year.

The film follows Iris (Sophie Thatcher), a seemingly ordinary woman who joins her boyfriend Josh (Jack Quaid) and his friends (Megan Suri, Lukas Gage, and Harvey Guillén) on a retreat to a remote cabin. The weekend takes a dark turn when secrets unravel, especially when it’s revealed that Iris is not what she seems. Without diving into spoilers, the film takes its time peeling back the layers of its characters, leading to a series of shocking revelations and a gloriously chaotic finale that fully embraces its campy, over-the-top nature.

The cast delivers tenfold, with terrific lead performances from Thatcher and Quaid. She carries the film with a mix of vulnerability, strength, and eerie unpredictability, while he seems like a natural with his turn as a less-than-perfect partner. The supporting characters are well-written too, from a smarmy Russian host (Rupert Friend) to Josh’s loyal friends who get caught up in the chaos.

While the story can feel familiar at times, it still manages to be wildly unpredictable. Hancock makes excellent use of the secluded setting to build suspense before unleashing the bloodbath, and he finds a good balance between comedy and horror.

Beneath the fun and carnage are some serious ideas about artificial intelligence, misogyny, toxic love, and the nature of autonomy. The film critiques the way women are conditioned to cater to harmful partners, explores the illusion of “perfect” relationships, and questions what it truly means to be human. The script handles these themes with thoughtful wit, balancing tension, dark humor, and a sense of empowerment that becomes more apparent as the story unfolds. You could easily and mindlessly enjoy this film at face value, but moviegoers wanting a bit more will not be disappointed.

Serving up a thrilling mix of horror, sci-fi, and feminist commentary, “Companion” is an absolute blast. Bloody, bold, and packed with fun twists, this story of power and identity is wrapped in a fun, violent, and gloriously campy package.

By: Louisa Moore / SCREEN ZEALOTS"
Companion,Horror,"Companion feels like an extended, uncomfortably intimate episode of Black Mirror. It shares the same eerie mix of dystopian technology, cool design, and digital paranoia. Everything appears clean on the surface, but something is deeply wrong underneath. Unlike Black Mirror, which often steps back to marvel at the dark potential of technology, Companion dives into something more grounded, more personal, and more brutal.

The horror here does not come from a rogue AI or a system glitching out. It comes from a man using high-tech tools not to solve a problem but to get exactly what he wants. What he wants is control, submission, and silence.

The sci-fi details, such as the rented android, the customization app, and the perfectly manicured suburb, are really just a thin disguise. Beneath it all lies a far more disturbing and all-too-recognizable truth: even if you build a woman from scratch, even if she is made of code and programmed to please you, that will not stop the harm. The abuse still finds its way in.

At first glance, Companion might seem like another entry in the growing list of AI-centered sci-fi films where artificial intelligence crashes into human emotion and chaos follows. But look closer, and you will see that it is not really about technology at all. It is about power, about control, about the kind of abuse that hides in plain sight, dressed up as love or connection.

This is not a story about machines breaking down. It is about a man who thinks love means ownership. It is about the emotional, social, and technological systems that allow that belief to thrive. The violence in Companion is not an accident. It is the logical conclusion of the world Josh creates a world where he is never challenged, never vulnerable, and never forced to see the woman in front of him as a person.

What makes Companion so haunting and so effective is how it uses AI not to speculate about the future but to hold up a mirror to the present. Misogyny does not vanish as technology evolves. It simply finds new ways to survive. When that buried female rage finally surfaces, it is not a glitch or revenge. It is survival, long overdue and deeply human.

This is not really a film about the future. It is a reflection of the present. What it shows us is uncomfortable, familiar, and impossible to ignore."
The Ugly Stepsister,Horror,"Now I don’t suppose you’d have kicked “Prince Julian” (Isac Calmroth) out of bed for eating herring, but right from the start this apple of everyone’s eye looks distinctly dull! I’m not sure that the besotted “Elvira” (Lea Myren) realised that when she embarked on quite a tortuous make-over to turn her chubby and buck-toothed body into something that might turn the head of this royal highness, but needs must when the debt collectors are circling. This is probably the most grotesque take on the “Cinderella” story you are ever like to see, as it pretty graphically shows the life of this young girl, her stepsister, her mother and her downright cruel Svengali who thinks nothing of stitching her eyelids on or rearranging her teeth - without, of course, any anaesthetic. Where this also drifts away from the more traditional approach is the venality of the whole thing. “Elvira” is certainly a victim of greed, but it’s more a sort of uneducated and vulgar kind from her guardian rather than anything more spiteful or hateful. Moot point? Well, not really as in the end it is actually quite difficult to actually loathe this family desperate to climb the silky pole. I almost felt sorry for all of them. It’s gory, there’s a fair smattering of sex and our princeling can even turn his hand to poetry - though not the stuff that Yeats might have to worry about. The production has been eerily and effectively crafted with plenty of detail in the settings and costumes, and the overall message of style over substance and social and sexual conformity is writ large throughout. It turns out that there are more ways than one to get your foot in that slipper, and not all of this will be for the squeamish. I enjoyed this dark, occasionally comedic and poignant look at just what we’ll do to for love, lust and lucre."
Train to Busan,Horror,"**Horror express.**

A week ago I saw a zombie film from Japan called 'I Am a Hero' and now this Korean. I have not seen a quality zombie film at the recent time. The second tier films like 'Cooties', 'Freaks of Nature', 'Scouts Guide...', all these were comedies. Probably 'World War Z' was the last decent zombie film I have seen and after that this is the one. So the timing of the film was another advantage. Since there's no competition, this zombie film rules. And not to forget the Korean style, they are among the best thriller film makers today.

Directed by an Anime filmmaker, this is his first live-action film. When I decided to watch it, I thought it would be another Korean film, which rely on father-daughter sentiments. You know I kind of tired of that Korean cliché where at the final stage they let the kid sob and call it a twist. Initially I enjoyed those and later on getting bored of that. With that kind of reasons, I would have missed it. Being a film fanatic, I won't mind to risk a watch, except give up writing a review for it.

But in this case, it was completely different. Even the characters, any characters in the film, either in the lead or the supporting ones, all are unpredictable. That's the biggest plus point of the film. At the end you won't be sure, who you were rooting for. You know in those edgy scenes, we blindly back the one we like. You will think you can guess the upcoming scenes, but the writing was very smartly done. Feels like they did not care about a sequel, if this meets a greater success. But who knows, this is a cinema and there were many mysteries kept unsolved, so they can pick up from one of those loops.

> ""Whatever you do, you must finish what you start. It's worse than not doing it at all.""

This is the story of a divorced, workaholic father and his young daughter. After the progress, many others join them. On her birthday, they decide to visit her mother in Busan. On their train, soon after it took off, they come to know that something is wrong around. With all the chaos unrolling rapidly, a group of survivours gathers in a car since there's no escape as they are trapped in a moving train. How their journey ends, whether they reach a safe place with the fight against the living dead, the narration comes to halt.

In the contest of good versus evil, there's no place for sentiments. But at one stage, near the end they cleared the place to attach one. In that final scene you can't resist, even if you are not an emotional person when it comes to the film. As I mentioned earlier that is the part I feared the most would come, but i did not hate it in the context of story development. Because that was a perfect setting to take the story to the next level.

There are several twists. Those are from the film characters' perspective than the story wise. They did not bother to tell about the cause of the epidemic. Instead, this film was focused on the train passengers and their fight for survival when the defending options are limited. Just imagine it is a zombie version of another Korean film 'Snowpiercer' or like 'Snakes on a Plane'.

I have heard there's another film, an animation which is also directed by the same filmmaker and said to be a prequel to this one. If you had liked it, you would be itching to watch that one as well. Hope I would watch it as soon as I get an opportunity. So, my view on it, the film is very good. It was close to two hours long, but once the train journey begins, you won't going to notice the time. I am saying the pace of the film, as well as the events make you dissolve in it completely and forget everything else. This is the best zombie film right now and you should not miss it, especially if you like this theme. Recommended!

_8/10_"
Train to Busan,Horror,"With a couple of the zombie movies I've watched recently, I've found myself able to go so far in my reviews as to credit the films for some modicum of surprise originality, alongside a rating of four of five out of ten. But it has been **years** since I've been able to say that I saw a zombie movie I genuinely and wholeheartedly **enjoyed**. Or I should say, it **had** been years, right up until last night when I saw _Train to Busan_.

_Final rating:★★★½ - I really liked it. Would strongly recommend you give it your time._"
Train to Busan,Horror,"Fantastic watch, will watch again, and can definitely recommend for those looking for a new zombie movie to watch.

This one really had me yelling at the screen: I was heavily invested....until I was basically emotionally exhausted.  I don't think I reacted quite how the director wanted me to react during that last act.

This is a fascinating premise.  A zombie outbreak that leaks onto a train (with just one infected), and these are ""World War Z"" running, 15 seconds to turn (usually) zombies.  I'm staunchly against running zombies, but when you do something well, it is really hard to discredit you for it.

There is one aspect that is truly odd for zombies, but it would be quite the spoiler, it's basically the 3rd act (out of 4).  The writing structure feels very different, it doesn't seem to adhere to a 3 act staple: it really feels like 4 acts broken into chapters (or levels similar to a video game) and as whichever characters survive the transfer from chapter to chapter, the story progresses.  There is clearly though pre-infection establishing act, post infection establishing act, confrontation act, and resolution act.  Once you get past the first act, it's pretty much non-stop action, by the by.

The one frustrating part about this movie is that most of the characters seem to have a death wish: despite trying to stay alive, they all seem to want to die.  I understand that a story can't happen without flawed characters, but the things these people do are so remarkably stupid sometimes that the zombies become more believable at times.  It does allow for some of the more amazing scenes though, so it might be somewhat forgiveable.

This movie is honestly so good, I really feel like I'm reaching on any of the complaints."
